feature_id,set_id
6987,group_km_169
6988,group_km_52
6989,group_km_105
6992,group_km_72
6993,group_km_108
7009,group_km_78
7018,group_km_72
7024,group_km_160
7047,group_km_184
7055,group_km_140
7059,group_km_154
7089,group_km_103
7129,group_km_12
7130,group_km_106
7139,group_km_27
7147,group_km_103
7156,group_km_139
7162,group_km_52
7174,group_km_30
7187,group_km_76
7199,group_km_194
7203,group_km_237
7216,group_km_173
7240,group_km_125
7251,group_km_78
7254,group_km_199
7266,group_km_95
7321,group_km_169
7383,group_km_3
7406,group_km_196
7421,group_km_116
7436,group_km_46
7447,group_km_249
7455,group_km_197
7458,group_km_65
7461,group_km_222
7462,group_km_200
7504,group_km_160
7521,group_km_78
7575,group_km_146
7581,group_km_8
7592,group_km_78
7606,group_km_25
7613,group_km_5
7654,group_km_51
7656,group_km_170
7662,group_km_146
7687,group_km_183
7702,group_km_103
7714,group_km_218
7719,group_km_201
7720,group_km_237
7730,group_km_202
7731,group_km_120
7732,group_km_120
7736,group_km_98
7756,group_km_132
7776,group_km_145
7779,group_km_120
7804,group_km_51
7805,group_km_57
7830,group_km_12
7849,group_km_5
7852,group_km_5
7853,group_km_34
7859,group_km_235
7883,group_km_46
7901,group_km_103
7921,group_km_238
7931,group_km_169
7940,group_km_78
7953,group_km_160
7975,group_km_64
7981,group_km_156
7989,group_km_23
8019,group_km_246
8028,group_km_98
8033,group_km_139
8042,group_km_56
8055,group_km_8
8076,group_km_51
8077,group_km_132
8096,group_km_201
8113,group_km_131
8114,group_km_136
8135,group_km_205
8143,group_km_158
8148,group_km_132
8183,group_km_103
8197,group_km_58
8201,group_km_220
8203,group_km_205
8218,group_km_233
8233,group_km_99
8235,group_km_85
8238,group_km_105
8239,group_km_60
8243,group_km_70
8244,group_km_136
8247,group_km_112
8249,group_km_76
8250,group_km_218
8260,group_km_134
8265,group_km_149
8268,group_km_140
8273,group_km_144
8286,group_km_112
8310,group_km_70
8317,group_km_101
8368,group_km_83
8378,group_km_160
8385,group_km_103
8390,group_km_99
8403,group_km_35
8407,group_km_64
8410,group_km_60
8425,group_km_65
8472,group_km_120
8495,group_km_19
8507,group_km_56
8527,group_km_169
8546,group_km_12
8557,group_km_80
8568,group_km_184
8587,group_km_139
8595,group_km_3
8627,group_km_151
8628,group_km_235
8632,group_km_130
8645,group_km_219
8648,group_km_25
8666,group_km_66
8680,group_km_232
8696,group_km_28
8703,group_km_134
8711,group_km_6
8724,group_km_8
8759,group_km_57
8769,group_km_125
8770,group_km_181
8780,group_km_208
8783,group_km_223
8784,group_km_119
8789,group_km_151
8791,group_km_237
8792,group_km_179
8794,group_km_108
8810,group_km_201
8811,group_km_36
8813,group_km_156
8821,group_km_243
8833,group_km_220
8847,group_km_19
8866,group_km_242
8877,group_km_96
8883,group_km_60
8887,group_km_243
8888,group_km_158
8891,group_km_17
8909,group_km_156
8933,group_km_78
8934,group_km_119
8939,group_km_172
8944,group_km_74
8948,group_km_120
8970,group_km_230
8982,group_km_17
8989,group_km_49
9003,group_km_66
9010,group_km_60
9011,group_km_98
9030,group_km_224
9031,group_km_119
9032,group_km_119
9033,group_km_208
9034,group_km_197
9058,group_km_101
9070,group_km_230
9088,group_km_221
9103,group_km_228
9107,group_km_70
9109,group_km_103
9112,group_km_213
9127,group_km_43
9142,group_km_144
9152,group_km_43
9159,group_km_230
9168,group_km_108
9176,group_km_159
9183,group_km_199
9194,group_km_132
9204,group_km_28
9205,group_km_19
9210,group_km_120
9229,group_km_190
9253,group_km_78
9256,group_km_120
9290,group_km_186
9311,group_km_217
9315,group_km_160
9327,group_km_19
9345,group_km_179
9366,group_km_5
9369,group_km_238
9371,group_km_235
9375,group_km_235
9379,group_km_163
9380,group_km_144
9400,group_km_242
9424,group_km_237
9453,group_km_238
9466,group_km_3
9467,group_km_74
9506,group_km_72
9510,group_km_106
9536,group_km_75
9538,group_km_145
9540,group_km_238
9545,group_km_233
9554,group_km_238
9555,group_km_11
9559,group_km_112
9568,group_km_72
9572,group_km_5
9590,group_km_6
9594,group_km_225
9624,group_km_114
9635,group_km_189
9642,group_km_89
9647,group_km_161
9650,group_km_230
9664,group_km_40
9672,group_km_23
9690,group_km_139
9694,group_km_1
9696,group_km_209
9697,group_km_140
9702,group_km_112
9706,group_km_194
9723,group_km_139
9739,group_km_154
9740,group_km_64
9784,group_km_78
9791,group_km_25
9800,group_km_108
9818,group_km_228
9825,group_km_8
9872,group_km_112
9887,group_km_146
9900,group_km_190
9901,group_km_7
9905,group_km_68
9906,group_km_218
9912,group_km_209
9916,group_km_112
9918,group_km_144
9926,group_km_43
9927,group_km_216
9932,group_km_59
9933,group_km_132
9947,group_km_210
9963,group_km_233
9965,group_km_48
9976,group_km_89
9986,group_km_59
9993,group_km_209
9994,group_km_238
10001,group_km_156
10012,group_km_64
10013,group_km_185
10026,group_km_198
10041,group_km_19
10047,group_km_205
10050,group_km_32
10056,group_km_230
10058,group_km_81
10059,group_km_172
10075,group_km_205
10108,group_km_32
