feature_id,set_id
7779,group_km_136
7804,group_km_577
7805,group_km_57
7830,group_km_444
7849,group_km_98
7852,group_km_15
7853,group_km_542
7859,group_km_214
7883,group_km_633
7901,group_km_288
7921,group_km_752
7931,group_km_626
7940,group_km_144
7953,group_km_307
7975,group_km_529
7981,group_km_653
7989,group_km_23
8019,group_km_350
8028,group_km_310
8033,group_km_258
8042,group_km_56
8055,group_km_676
8076,group_km_439
8077,group_km_205
8096,group_km_671
8113,group_km_442
8114,group_km_594
8135,group_km_73
8143,group_km_734
8148,group_km_205
8183,group_km_175
8197,group_km_398
8201,group_km_660
8203,group_km_322
8218,group_km_322
8233,group_km_508
8235,group_km_398
8238,group_km_174
8239,group_km_457
8243,group_km_492
8244,group_km_73
8247,group_km_147
8249,group_km_73
8250,group_km_235
8260,group_km_69
8265,group_km_135
8268,group_km_657
8273,group_km_549
8286,group_km_147
8310,group_km_492
8317,group_km_73
8368,group_km_398
8378,group_km_697
8385,group_km_761
8390,group_km_99
8403,group_km_99
8407,group_km_594
8410,group_km_741
8425,group_km_582
8472,group_km_276
8495,group_km_19
8507,group_km_322
8527,group_km_626
8546,group_km_305
8557,group_km_384
8568,group_km_73
8587,group_km_786
8595,group_km_92
8627,group_km_57
8628,group_km_322
8632,group_km_679
8645,group_km_331
8648,group_km_514
8666,group_km_426
8680,group_km_232
8696,group_km_741
8703,group_km_798
8711,group_km_480
8724,group_km_765
8759,group_km_57
8769,group_km_183
8770,group_km_428
8780,group_km_717
8783,group_km_74
8784,group_km_253
8789,group_km_557
8791,group_km_125
8792,group_km_618
8794,group_km_285
8810,group_km_107
8811,group_km_73
8813,group_km_741
8821,group_km_658
8833,group_km_39
8847,group_km_19
8866,group_km_529
8877,group_km_567
8883,group_km_457
8887,group_km_622
8888,group_km_296
8891,group_km_249
8909,group_km_249
8933,group_km_80
8934,group_km_648
8939,group_km_786
8944,group_km_669
8948,group_km_768
8970,group_km_647
8982,group_km_700
8989,group_km_140
9003,group_km_498
9010,group_km_69
9011,group_km_458
9030,group_km_383
9031,group_km_601
9032,group_km_19
9033,group_km_434
9034,group_km_688
9058,group_km_73
9070,group_km_432
9088,group_km_127
9103,group_km_526
9107,group_km_467
9109,group_km_621
9112,group_km_154
9127,group_km_73
9142,group_km_322
9152,group_km_73
9159,group_km_432
9168,group_km_175
9176,group_km_597
9183,group_km_704
9194,group_km_369
9204,group_km_83
9205,group_km_19
9210,group_km_95
9229,group_km_729
9253,group_km_206
9256,group_km_28
9290,group_km_310
9311,group_km_73
9315,group_km_683
